chunk_id,project_id,source_type,source_id,content,clean_query,noise_category,noisy_query
9,1,action_item,4,"Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… - Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권한을 7월 12일까지 기본 구조로 구현하겠습니다","Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 관련해서 뭘 해야 해?",대화맥락형,"아까 말한 거에 이어서, Google OAuth 로그인, JWT 발급, 프로젝트별 팀장/팀원/심사자 권… 관련해서 뭘 해야 해?"
33,1,meeting,2,"meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정사항: 우선 문서 업로드 기반으로 회의 요약, 결정사항, 위험요소, To-Do 후보를 JSON으로 추출하는 기능부터 만들겠습니다, 할 일, 진행 중, 보류/블로커, 완료로 구성하고, 회의록에서 생성된 To-Do가 팀장 승인 후 업무 보드에 들어오게 연결하겠습니다, 회의록, 업무, 산출물 데이터를 임베딩하고 사용자가 프로젝트 관련 질문을 하면 근거와 함께 답변하도록 하겠습니다, 고무서: 오늘 결정사항은 세 가지입니다, success, data, error 구조로 통일하는 게 좋겠습니다 위험요소: 우선 문서 업로드 기반으로 회의 요약, 결정사항, 위험요소, To-Do 후보를 JSON으로 추출하는 기능부터 만들겠습니다, ML 지연 위험도는 처음에는 규칙 기반으로 만들고, 데이터가 생기면 모델로 바꾸는 방향이 좋겠습니다, 고무서: 위험요소는 일정이 촉박하다는 점입니다","회의에서 meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정 관련해서 어떤 이야기가 나왔어?",사교인사형,"안녕하세요, 회의에서 meeting_01 내용을 분석해 핵심 결정사항 5건, 업무 후보 6건, 위험요소 3건을 추출했습니다. 결정 관련해서 어떤 이야기가 나왔어?"
83,1,task,77,프로젝트 대시보드 기본 집계를 제공한다 - [Jira01 재검증 테스트 삽입] WF-222,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야?,감정재촉형,프로젝트 대시보드 기본 집계를 제공한다 업무는 어떤 내용이야? 급한데 빨리 부탁해
46,1,task,40,업무 편중 점수 모델을 제공한다 - [Jira01 재검증 테스트 삽입] WF-185,업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야?,대화맥락형,"다른 거 말고, 업무 편중 점수 모델을 제공한다 업무는 어떤 내용이야?"
76,1,task,70,LLM 회의 분석 결과를 구조화한다 - [Jira01 재검증 테스트 삽입] WF-215,LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 LLM 회의 분석 결과를 구조화한다 업무는 어떤 내용이야?
13,1,action_item,7,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해?,대화맥락형,"아까 말한 거에 이어서, 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해?"
119,1,task,113,권한/RBAC 테스트 케이스 작성 및 실행 - [Jira01 재검증 테스트 삽입] WF-258,권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야?,구어체잡음형,권한/RBAC 테스트 케이스 작성 및 실행 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
13,1,action_item,7,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해?,감정재촉형,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 관련해서 뭘 해야 해??! 빨리 좀 알려줄 수 있어?
65,1,task,59,users 테이블 및 인증 필드 구현 - [Jira01 재검증 테스트 삽입] WF-204,users 테이블 및 인증 필드 구현 업무는 어떤 내용이야?,구어체잡음형,음.. users 테이블 및 인증 필드 구현 업무는 어떤 내용이야?
43,1,task,37,팀원별 업무량을 표시한다 - [Jira01 재검증 테스트 삽입] WF-182,팀원별 업무량을 표시한다 업무는 어떤 내용이야?,부가설명형,팀원별 업무량을 표시한다 업무는 어떤 내용이야? (langsmith 관련 확인용 질문)
116,1,task,110,기여도 조회 API 구현 - [Jira01 재검증 테스트 삽입] WF-255,기여도 조회 API 구현 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 기여도 조회 API 구현 업무는 어떤 내용이야?
18,1,task,15,회의록 AI 분석 API 구현 - 회의록 AI 분석 API 구현,회의록 AI 분석 API 구현 업무는 어떤 내용이야?,구어체잡음형,음.. 회의록 AI 분석 API 구현 업무는 어떤 내용이야?
115,1,task,109,심사자 목록/기여도 화면 구현 - [Jira01 재검증 테스트 삽입] WF-254,심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 심사자 목록/기여도 화면 구현 업무는 어떤 내용이야?
131,1,task,125,실패 상태 저장 / 재시도 처리 - [Jira01 재검증 테스트 삽입] WF-270,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야?,감정재촉형,실패 상태 저장 / 재시도 처리 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
42,1,task,36,ML 지연 위험도 예측을 제공한다 - [Jira01 재검증 테스트 삽입] WF-181,ML 지연 위험도 예측을 제공한다 업무는 어떤 내용이야?,부가설명형,ML 지연 위험도 예측을 제공한다 업무는 어떤 내용이야? (성능 테스트)
73,1,task,67,회의록 문서 업로드와 상태 조회를 제공한다 - [Jira01 재검증 테스트 삽입] WF-212,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야?,부가설명형,회의록 문서 업로드와 상태 조회를 제공한다 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
130,1,task,124,API 경로 명세 정리 - [Jira01 재검증 테스트 삽입] WF-269,API 경로 명세 정리 업무는 어떤 내용이야?,구어체잡음형,API 경로 명세 정리 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
121,1,task,115,공통 API 규칙과 응답 envelope를 적용한다 - [Jira01 재검증 테스트 삽입] WF-260,공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야?,구어체잡음형,공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
47,1,task,41,ML 모델링 파이프라인을 지원한다 - [Jira01 재검증 테스트 삽입] WF-186,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?,구어체잡음형,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?~ 궁금해서!
94,1,task,88,document_chunks 및 pgvector 스키마 구현 - [Jira01 재검증 테스트 삽입] WF-233,document_chunks 및 pgvector 스키마 구현 업무는 어떤 내용이야?,부가설명형,document_chunks 및 pgvector 스키마 구현 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
121,1,task,115,공통 API 규칙과 응답 envelope를 적용한다 - [Jira01 재검증 테스트 삽입] WF-260,공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 공통 API 규칙과 응답 envelope를 적용한다 업무는 어떤 내용이야?
88,1,task,82,지연 위험도 baseline 모델 구현 - [Jira01 재검증 테스트 삽입] WF-227,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야?,감정재촉형,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야??! 빨리 좀 알려줄 수 있어?
17,1,task,1,테스트 회의록입니다 - desc,테스트 회의록입니다 업무는 어떤 내용이야?,구어체잡음형,테스트 회의록입니다 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
16,1,action_item,11,팀장 검토용 To-Do 승인 화면 점검 - 팀장 검토용 To-Do 승인 화면 점검,팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?,대화맥락형,"다른 거 말고, 팀장 검토용 To-Do 승인 화면 점검 관련해서 뭘 해야 해?"
12,1,action_item,6,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 - 박상준: AI Assistant는 RAG 구조로 설계하겠습니다,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 관련해서 뭘 해야 해?,감정재촉형,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 관련해서 뭘 해야 해? 좀 답답해서 그러는데
110,1,task,104,카테고리별 업무 생성과 상세 패널을 제공한다 - [Jira01 재검증 테스트 삽입] WF-249,카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야?,부가설명형,카테고리별 업무 생성과 상세 패널을 제공한다 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
116,1,task,110,기여도 조회 API 구현 - [Jira01 재검증 테스트 삽입] WF-255,기여도 조회 API 구현 업무는 어떤 내용이야?,부가설명형,기여도 조회 API 구현 업무는 어떤 내용이야? (참고용으로 물어보는 거야)
22,1,task,10,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?,사교인사형,"혹시 바쁘신데 죄송한데, 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?"
99,1,task,93,/ai/rag/query 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-238,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야?,구어체잡음형,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야?~ 궁금해서!
82,1,task,76,To-Do 승인 API 구현 - [Jira01 재검증 테스트 삽입] WF-221,To-Do 승인 API 구현 업무는 어떤 내용이야?,부가설명형,To-Do 승인 API 구현 업무는 어떤 내용이야? (langsmith 테스트)
103,1,task,97,ML 모델링 파이프라인을 지원한다 - [Jira01 재검증 테스트 삽입] WF-242,ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?,사교인사형,"안녕하세요, ML 모델링 파이프라인을 지원한다 업무는 어떤 내용이야?"
88,1,task,82,지연 위험도 baseline 모델 구현 - [Jira01 재검증 테스트 삽입] WF-227,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야?,감정재촉형,지연 위험도 baseline 모델 구현 업무는 어떤 내용이야? 급한데 빨리 부탁해
91,1,task,85,팀원별 업무량을 표시한다 - [Jira01 재검증 테스트 삽입] WF-230,팀원별 업무량을 표시한다 업무는 어떤 내용이야?,구어체잡음형,음.. 팀원별 업무량을 표시한다 업무는 어떤 내용이야?
18,1,task,15,회의록 AI 분석 API 구현 - 회의록 AI 분석 API 구현,회의록 AI 분석 API 구현 업무는 어떤 내용이야?,감정재촉형,회의록 AI 분석 API 구현 업무는 어떤 내용이야? 급한데 빨리 부탁해
132,1,task,126,기획 관련 supabase 연동 체크 - 연동 체크,기획 관련 supabase 연동 체크 업무는 어떤 내용이야?,부가설명형,기획 관련 supabase 연동 체크 업무는 어떤 내용이야? (성능 관련 확인용 질문)
86,1,task,80,activities 이벤트 로그 저장 구현 - [Jira01 재검증 테스트 삽입] WF-225,activities 이벤트 로그 저장 구현 업무는 어떤 내용이야?,구어체잡음형,activities 이벤트 로그 저장 구현 업무는 어떤 내용이야?~ 궁금해서!
71,1,task,65,"/me, /me/tasks 기본 API 구현 - [Jira01 재검증 테스트 삽입] WF-210","/me, /me/tasks 기본 API 구현 업무는 어떤 내용이야?",대화맥락형,"다른 거 말고, /me, /me/tasks 기본 API 구현 업무는 어떤 내용이야?"
54,1,task,48,FS-1 인증/프로젝트/RBAC - [Jira01 재검증 테스트 삽입] WF-193,FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?,대화맥락형,저번에 물어봤던 거 말고 이번엔 FS-1 인증/프로젝트/RBAC 업무는 어떤 내용이야?
127,1,task,121,실제 비동기 분석 처리 구현 - [Jira01 재검증 테스트 삽입] WF-266,실제 비동기 분석 처리 구현 업무는 어떤 내용이야?,구어체잡음형,실제 비동기 분석 처리 구현 업무는 어떤 내용이야? 근데 이거 그냥 궁금해서 물어보는 거야
22,1,task,10,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 - 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다,다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?,구어체잡음형,음.. 다만 팀장과 팀원은 이 화면에 접근하지 못하게 권한 테스트가 필요합니다 업무는 어떤 내용이야?
44,1,task,38,프로젝트 문서를 RAG 인덱싱한다 - [Jira01 재검증 테스트 삽입] WF-183,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?,구어체잡음형,프로젝트 문서를 RAG 인덱싱한다 업무는 어떤 내용이야?~ 궁금해서!
65,1,task,59,users 테이블 및 인증 필드 구현 - [Jira01 재검증 테스트 삽입] WF-204,users 테이블 및 인증 필드 구현 업무는 어떤 내용이야?,부가설명형,users 테이블 및 인증 필드 구현 업무는 어떤 내용이야? (그냥 확인차 물어봄)
99,1,task,93,/ai/rag/query 엔드포인트 구현 - [Jira01 재검증 테스트 삽입] WF-238,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야?,부가설명형,/ai/rag/query 엔드포인트 구현 업무는 어떤 내용이야? (그냥 확인차 물어봄)
24,1,task,7,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 - 박상준: AI Assistant는 RAG 구조로 설계하겠습니다,박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?,대화맥락형,이어서 궁금한 게 있는데 박상준: AI Assistant는 RAG 구조로 설계하겠습니다 업무는 어떤 내용이야?
48,1,task,42,상태 기반 칸반 업무 보드를 제공한다 - [Jira01 재검증 테스트 삽입] WF-187,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야?,구어체잡음형,상태 기반 칸반 업무 보드를 제공한다 업무는 어떤 내용이야? ㅋㅋ 그냥 확인차
